carat,color,clarity,depth,table,price,x,y,z
0.51,F,SI1,64,57,1186,5.01,5.06,3.22
0.5,E,SI1,63.6,56,1188,5.03,5,3.19
0.5,D,SI1,57.2,60,1190,5.25,5.2,2.99
0.5,D,SI1,64.1,56,1190,5.03,4.98,3.21
0.51,D,SI1,63.4,59,1193,5.07,5.02,3.2
0.5,I,VS1,61.2,61,1193,5.03,5.06,3.09
0.51,H,VS2,64.1,54,1195,5.02,5,3.21
0.56,H,SI1,63.2,57,1197,5.23,5.27,3.32
0.5,G,SI1,63.6,55,1197,5.03,5.06,3.21
0.5,G,SI1,63.9,57,1197,5.02,5.06,3.22
0.5,G,SI1,62.5,64,1197,4.93,4.99,3.1
0.45,D,VS2,63.7,61,1197,4.81,4.73,3.04
0.48,G,VS1,58.6,62,1199,5.14,5.2,3.03
0.52,E,SI2,60.5,62,1199,5.15,5.2,3.13
0.51,D,SI2,57.7,60,1202,5.31,5.26,3.05
0.52,D,SI2,63.7,55,1203,5.1,5.11,3.25
0.46,D,VS2,63.2,56,1205,4.89,4.92,3.1
0.31,D,SI1,63.3,59,502,4.24,4.29,2.7
0.41,F,I1,63.8,57,503,4.69,4.72,3
0.5,D,SI1,63.9,56,1210,5.02,4.93,3.18
0.73,G,I1,63.9,55,1210,5.76,5.69,3.65
0.39,G,IF,63.5,56,1213,4.65,4.67,2.96
0.55,G,SI1,63.6,61,1213,5.22,5.16,3.3
0.5,F,SI2,62,54.7,1214,5.09,5.12,3.16
0.5,H,VVS2,66.1,58,1214,4.87,4.9,3.23
0.57,E,SI2,58.5,61,1214,5.4,5.43,3.17
0.5,F,SI1,59.6,61,1214,5.12,5.19,3.07
0.5,F,SI1,59.6,58,1214,5.1,5.16,3.06
0.5,E,SI1,64,56,1217,5.03,4.9,3.18
0.57,H,SI1,63.1,54,1218,5.28,5.3,3.34
0.51,G,SI1,63.6,55,1220,5.03,5.06,3.21
0.51,F,SI1,63.1,54,1220,5.06,5.12,3.21
0.51,F,SI1,63.6,56,1220,5.08,5.11,3.24
0.51,F,SI1,63.8,56,1220,5.04,5.08,3.23
0.5,F,SI1,62.5,60,1223,5.07,5.11,3.18
0.53,E,SI1,63.6,56,1224,5.19,5.1,3.27
0.53,D,SI2,63.9,55,1226,5.1,5.14,3.27
0.47,G,VS2,60.1,60.3,1226,5.02,5.07,3.03
0.51,H,SI1,63.7,56,1227,5.1,5.07,3.24
0.41,E,VVS1,64.1,55,1228,4.68,4.71,3.01
0.48,G,VS1,58.2,59.2,1228,5.09,5.14,2.98
0.46,F,VS1,59.2,63,1228,5,5.03,2.97
0.52,E,SI2,63.7,56,1229,5.15,5.12,3.27
0.5,F,SI1,57.9,62,1231,5.21,5.18,3.01
0.5,E,SI1,64.6,54,1232,4.95,5.05,3.23
0.51,D,SI2,64.2,56,1232,5.05,5.02,3.23
0.42,G,VVS1,63.6,55,1235,4.78,4.75,3.03
0.5,D,SI1,63.7,57,1235,5.01,4.94,3.17
0.5,D,SI1,64.1,56,1235,5.03,4.98,3.21
0.5,D,SI1,57.2,60,1235,5.25,5.2,2.99
0.3,I,SI1,64.1,57,391,4.25,4.3,2.74
0.32,H,SI2,63.2,55,393,4.34,4.36,2.75
0.29,F,VS1,64.4,54,504,4.21,4.24,2.72
0.44,D,VS2,60.6,64,1238,4.97,4.89,2.99
0.5,H,VS2,56.3,65,1239,5.21,5.24,2.94
0.61,I,VS2,63.7,60,1239,5.34,5.28,3.38
0.63,F,SI2,64.2,56,1240,5.4,5.34,3.45
0.45,H,VVS1,56.8,64,1240,5.08,4.99,2.86
0.45,E,VS1,61.7,63,1241,4.88,4.91,3.02
0.51,E,SI1,63.6,59,1241,5.13,5.06,3.24
0.53,H,SI1,63.9,55,1242,5.19,5.14,3.3
0.53,H,SI1,63.7,55,1242,5.15,5.12,3.27
0.47,F,VS1,60,60.1,1243,5.04,5.06,3.03
0.47,F,VS1,59,60.2,1243,5.04,5.09,2.99
0.52,F,SI1,63.8,56,1244,5.07,5.12,3.25
0.52,G,SI1,63.3,57,1244,5.08,5.11,3.22
0.52,G,SI1,63.6,56,1244,5.07,5.09,3.23
0.52,G,SI1,63.3,55,1244,5.07,5.1,3.22
0.46,G,VVS2,60.2,60.5,1245,4.98,5.04,3.02
0.45,G,VS1,60.7,60.4,1246,4.94,4.98,3.01
0.53,E,SI1,56.7,59,1246,5.39,5.37,3.05
0.54,D,SI2,63.2,57,1249,5.16,5.19,3.27
0.54,E,SI2,63.8,54,1250,5.18,5.17,3.3
0.32,D,IF,57.8,56,1252,4.55,4.65,2.66
0.4,D,VS1,56.3,59,1254,4.94,4.97,2.79
0.45,G,VVS1,64,57,1254,4.86,4.82,3.1
0.51,D,SI1,64,58,1255,5.03,5.06,3.23
0.39,D,VVS2,63.6,60.2,1255,4.58,4.62,2.93
0.7,H,I1,57.4,63,1255,5.89,5.8,3.36
0.5,D,SI1,63.9,56,1257,5.02,4.93,3.18
0.56,D,SI2,63.2,54,1258,5.24,5.26,3.32
0.5,G,VS2,59.3,65,1259,5.1,5.12,3.03
0.5,E,SI1,61.8,62,1259,5.05,5.08,3.13
0.51,G,SI1,63.7,55,1259,5.1,5.07,3.24
0.57,D,SI2,63.8,57,1262,5.24,5.26,3.35
0.48,G,VS1,57.8,60.9,1262,5.12,5.19,2.97
0.45,F,VS1,60.1,61.8,1262,4.96,4.98,2.99
0.35,H,SI1,63.2,57,504,4.48,4.51,2.84
0.35,H,SI1,63.3,54,504,4.51,4.53,2.86
0.54,D,SI1,63.7,57,1263,5.22,5.14,3.3
0.55,H,SI1,63.6,55,1263,5.23,5.18,3.31
0.51,E,SI1,57.4,62,1266,5.24,5.29,3.02
0.46,E,VS2,60.9,62,1267,4.93,4.96,3.01
0.53,F,SI1,63.8,56,1268,5.13,5.16,3.28
0.53,G,SI1,63.8,56,1268,5.14,5.18,3.29
0.53,F,SI1,63.8,58,1268,5.12,5.17,3.28
0.48,F,VS1,61.5,60.7,1268,4.99,5.05,3.09
0.51,D,SI2,63.8,56,1268,5.09,5.07,3.24
0.51,D,SI2,63.9,55,1268,5.1,5.04,3.24
0.42,E,VVS2,64.1,57,1269,4.7,4.73,3.02
0.55,D,SI2,63.2,56,1272,5.21,5.24,3.3
0.55,D,SI2,63.3,56,1272,5.21,5.24,3.31
0.51,F,SI1,64.1,58,1274,5.03,5.02,3.22
0.51,F,SI1,64,57,1274,5.06,5.01,3.22
0.5,E,SI1,63.5,61,1279,4.98,5.03,3.18
0.5,F,VS2,57.8,63,1279,5.2,5.15,2.99
0.57,F,SI2,61.9,57.7,1280,5.32,5.34,3.3
0.5,I,VVS2,64.8,56,1280,4.92,4.99,3.21
0.53,E,SI1,62.6,64,1282,5.13,5.22,3.24
0.53,H,VS1,57.6,64,1282,5.41,5.36,3.1
0.5,G,SI1,63.9,57,1286,5.06,5.02,3.22
0.5,G,SI1,63.6,55,1286,5.06,5.03,3.21
0.5,G,SI1,62.5,64,1286,4.99,4.93,3.1
0.58,G,VS2,63.2,58,1287,5.36,5.28,3.36
0.58,E,SI1,59.3,64,1287,5.48,5.42,3.23
0.4,F,VVS1,59.2,64,1287,4.8,4.83,2.85
0.52,H,VS2,63.7,54,1289,5.09,5.12,3.25
0.52,H,VS2,63.6,57,1289,5.05,5.1,3.23
0.52,H,VS2,63.5,58,1289,5.11,5.12,3.25
0.54,F,SI1,63.3,56,1292,5.21,5.24,3.31
0.54,G,SI1,63.2,56,1292,5.16,5.19,3.27
0.47,E,VS1,65.4,56,1293,4.85,4.9,3.19
0.5,E,SI1,62.5,59,1293,5.04,5.07,3.16
0.52,D,SI2,63.7,55,1293,5.11,5.1,3.25
0.59,I,VS2,63.4,56,1294,5.33,5.37,3.39
0.47,E,VS2,58.4,60.3,1294,5.08,5.17,3
0.49,F,VS1,58.5,61.5,1294,5.18,5.21,3.04
0.49,F,VS1,59.2,60.9,1294,5.08,5.18,3.04
0.23,F,VVS2,62.8,61,505,3.92,3.95,2.47
0.25,E,VVS2,61.2,62,505,4.04,4.07,2.48
0.23,E,VVS2,62.2,60,505,3.9,3.94,2.44
0.36,E,SI2,63.7,54,505,4.52,4.55,2.89
0.58,G,SI1,63.5,56,1295,5.28,5.34,3.37
0.41,E,VVS1,64.1,55,1298,4.71,4.68,3.01
0.5,E,VS2,64.1,58,1299,5.01,5.03,3.22
0.61,I,VS2,63.4,55,1303,5.42,5.46,3.45
0.51,E,SI1,63.3,59,1304,5.05,5.09,3.21
0.6,J,VS1,58.9,60.5,1306,5.5,5.57,3.26
0.6,F,SI2,62,62,1306,5.33,5.4,3.32
0.46,F,VVS1,66.5,55,1307,4.77,4.82,3.19
0.51,F,SI1,63.6,58,1308,5.05,5.08,3.22
0.54,D,SI1,63.7,57,1310,5.22,5.14,3.3
0.51,G,SI1,63.6,55,1312,5.06,5.03,3.21
0.51,F,SI1,63.6,56,1312,5.11,5.08,3.24
0.51,F,SI1,63.8,56,1312,5.08,5.04,3.23
0.42,D,VS1,57.3,62,1315,4.95,5,2.85
0.53,I,VS1,64.3,55,1315,5.17,5.13,3.31
0.5,E,SI1,63.3,59,1316,4.99,5.03,3.17
0.5,E,SI1,63.8,55,1316,5.04,5.09,3.23
0.5,E,SI1,63.7,56,1316,5.02,5.06,3.21
0.5,G,VS2,57.9,61,1316,5.2,5.23,3.02
0.5,E,SI1,63.2,57,1316,5.03,5.06,3.19
0.5,E,SI1,63.3,58,1316,4.99,5.03,3.17
0.59,F,SI1,59.5,62,1318,5.45,5.5,3.26
0.38,E,IF,59.1,58,1318,4.74,4.77,2.81
0.53,D,SI2,63.9,55,1318,5.14,5.1,3.27
0.54,E,SI1,57.2,59,1323,5.37,5.32,3.06
0.5,F,VS2,64,57,1323,5.08,5.04,3.23
0.59,E,SI2,57.4,62,1327,5.53,5.49,3.16
0.53,E,SI1,57.8,57,1328,5.33,5.29,3.07
0.5,E,SI1,58.5,59,1331,5.2,5.23,3.05
0.32,I,VS1,63.2,54,505,4.38,4.42,2.78
0.32,H,VS2,63.1,55,505,4.33,4.36,2.74
0.53,E,SI1,64.1,54,1332,5.11,5.16,3.29
0.5,F,VS2,63.6,58,1333,5.02,5.05,3.2
0.5,D,SI1,63.8,60,1333,5,5.03,3.2
0.62,E,SI2,59.4,65,1333,5.54,5.48,3.27
0.58,E,SI1,59.3,64,1336,5.48,5.42,3.23
0.54,H,VS2,63.2,55,1338,5.2,5.24,3.3
0.52,G,SI1,63.6,56,1338,5.09,5.07,3.23
0.52,F,SI1,63.8,56,1338,5.12,5.07,3.25
0.5,F,VS2,65.3,57,1339,4.93,4.97,3.23
0.56,F,SI1,63.2,56,1340,5.24,5.29,3.33
0.68,J,VS1,61.6,65,1341,5.63,5.57,3.45
0.51,G,VS2,63.9,56,1343,5.07,5.1,3.25
0.51,E,SI1,63.9,56,1343,5.07,5.11,3.25
0.51,G,VS2,63.5,57,1343,5.05,5.06,3.21
0.51,E,SI1,63.5,54,1343,5.07,5.1,3.23
0.51,E,SI1,63.2,61,1343,5.05,5.08,3.2
0.51,E,SI1,63.9,54,1343,5.05,5.09,3.24
0.5,E,VS2,63.3,64,1348,4.98,5,3.16
0.52,G,VS2,63.3,57,1349,5.09,5.11,3.23
0.4,F,VVS1,61.9,61,1349,4.71,4.73,2.92
0.51,D,SI1,64,58,1349,5.06,5.03,3.23
0.52,F,SI2,58.7,64,1350,5.24,5.26,3.08
0.6,G,SI1,65.3,56,1350,5.21,5.26,3.42
0.8,G,I1,63.7,55,1350,5.91,5.81,3.73
0.53,D,SI2,54.3,65,1352,5.46,5.51,2.98
0.47,F,VS1,64,60,1353,4.96,4.87,3.15
0.5,F,VS2,59.7,63,1354,5.08,5.1,3.04
0.53,E,SI1,63.1,56,1355,5.15,5.19,3.26
0.52,F,SI1,63.6,62,1357,5.07,4.96,3.2
0.54,H,VS1,63.2,58,1361,5.12,5.16,3.25
0.54,H,VS1,63.2,60,1361,5.13,5.16,3.25
0.59,F,SI1,59.1,58,1361,5.46,5.5,3.24
0.51,E,SI1,57.4,62,1361,5.29,5.24,3.02
0.5,H,VVS2,61.9,64.3,1362,5.01,5.03,3.11
0.51,D,SI1,58.7,58,1363,5.21,5.25,3.07
0.53,G,SI1,63.8,56,1363,5.18,5.14,3.29
0.53,F,SI1,63.8,58,1363,5.17,5.12,3.28
0.53,F,SI1,63.8,56,1363,5.16,5.13,3.28
0.57,G,SI1,63.3,55,1364,5.29,5.32,3.36
0.57,F,SI1,63.2,55,1364,5.26,5.31,3.34
0.57,G,SI1,63.5,55,1364,5.28,5.3,3.36
0.32,I,VS1,63.1,56,505,4.38,4.4,2.77
0.3,J,VS1,63.6,52,506,4.29,4.27,2.72
0.5,E,VS2,57.8,60,1365,5.2,5.29,3.03
0.6,F,SI1,63.7,61,1367,5.24,5.21,3.33
0.5,D,SI1,61.1,64,1374,5.05,5.07,3.09
0.51,H,VS1,59.4,61.9,1376,5.18,5.2,3.08
0.54,D,SI2,59.1,65,1377,5.28,5.32,3.13
0.6,I,VS1,60.1,62,1378,5.42,5.49,3.28
0.55,I,VVS2,61,61,1384,5.32,5.36,3.26
0.52,H,VS2,63.6,57,1385,5.1,5.05,3.23
0.52,H,VS2,63.7,54,1385,5.12,5.09,3.25
0.52,E,SI1,63.7,54,1388,5.12,5.15,3.27
0.58,F,SI1,63.1,57,1388,5.29,5.33,3.35
0.58,G,SI1,63.2,56,1388,5.3,5.33,3.36
0.58,G,SI1,63.8,56,1388,5.3,5.33,3.39
0.5,E,VS2,64.9,59,1389,4.89,4.94,3.19
0.5,F,VS1,56.4,62,1390,5.31,5.22,2.97
0.5,F,VS2,63.3,60,1395,4.99,5.03,3.17
0.5,D,SI1,63.2,59,1395,5.02,5.04,3.18
0.53,G,VS2,63.4,58,1395,5.13,5.16,3.26
0.5,E,VS2,59.8,57,1395,5.12,5.18,3.08
0.5,E,VS2,64.1,58,1397,5.03,5.01,3.22
0.55,F,SI1,64.3,57.9,1400,5.16,5.21,3.33
0.3,I,SI1,63.8,57,506,4.27,4.19,2.7
0.3,I,SI1,64.1,57,506,4.3,4.25,2.74
0.3,G,SI2,63.7,54,506,4.25,4.23,2.7
0.5,D,VS2,64.1,61,1402,4.98,5.01,3.2
0.48,F,VS1,59,60.9,1402,5.09,5.15,3.02
0.4,F,IF,63.5,58,1404,4.69,4.7,2.98
0.55,E,SI1,63.1,58,1406,5.2,5.23,3.29
0.51,F,SI1,63.6,58,1406,5.08,5.05,3.22
0.51,F,SI1,64.2,59,1406,5.04,5.02,3.23
0.5,E,VS2,63.3,56,1407,5.11,5.03,3.21
0.5,E,VS2,63.4,59,1407,5.03,5.06,3.2
0.5,E,VS2,63.7,59,1407,4.99,5.03,3.19
0.44,G,IF,58.5,61,1407,4.99,5.03,2.93
0.61,E,SI2,63.1,56,1408,5.4,5.44,3.42
0.5,F,VS2,60.9,64,1409,5.12,5.1,3.11
0.5,G,VS2,63.2,57,1410,4.99,5.04,3.17
0.55,F,SI1,57,62,1410,5.42,5.44,3.1
0.62,D,SI2,64,56,1410,5.42,5.39,3.46
0.5,F,VS1,58,61,1415,5.18,5.23,3.02
0.5,G,VS2,57.9,61,1415,5.23,5.2,3.02
0.5,E,SI1,63.8,55,1415,5.09,5.04,3.23
0.5,E,SI1,63.7,56,1415,5.06,5.02,3.21
0.5,E,VS2,63.1,61,1419,5,5.05,3.17
0.52,F,VS1,61,61,1419,5.22,5.17,3.17
0.54,G,VS2,63.2,55,1422,5.15,5.2,3.27
0.54,G,VS2,63.6,56,1422,5.14,5.17,3.28
0.53,E,VS2,58.6,62,1422,5.26,5.32,3.1
0.51,D,SI1,63.3,57,1423,5.06,5.09,3.21
0.61,D,SI2,59.8,62,1423,5.48,5.53,3.29
0.51,E,VS2,61.1,65,1424,5.14,5.11,3.13
0.49,F,VS1,63.6,59,1426,4.95,4.92,3.14
0.59,I,VVS2,57.8,61,1427,5.52,5.6,3.21
0.52,F,SI1,65.5,66,1427,4.92,4.98,3.24
0.5,G,VS1,57.5,56,1429,5.3,5.24,3.03
0.51,D,VS2,60.1,65,1430,5.14,5.17,3.1
0.51,D,VS2,64.2,58,1430,5.01,5.06,3.23
0.49,F,VS1,58.9,60.5,1430,5.17,5.21,3.05
0.59,D,SI1,63.8,57,1431,5.31,5.26,3.37
0.31,G,VS2,63.2,58,507,4.28,4.3,2.71
0.31,E,SI1,63.4,55,507,4.26,4.29,2.71
0.31,G,VS2,57.6,62,507,4.46,4.5,2.58
0.34,G,SI1,63.4,57,507,4.42,4.45,2.81
0.34,G,SI1,63.9,58,507,4.4,4.43,2.82
0.5,F,VS2,63.6,58,1433,5.05,5.02,3.2
0.5,D,SI1,63.8,60,1433,5.03,5,3.2
0.5,F,VS2,58.8,64,1433,5.21,5.16,3.05
0.51,E,SI1,63.6,58,1434,5,4.97,3.17
0.5,D,SI1,63.2,57,1436,5.02,5.07,3.19
0.5,F,VS2,63.2,56,1436,5.01,5.05,3.18
0.5,F,VS2,63.3,57,1436,5.02,5.06,3.19
0.5,F,VS2,63.3,57,1436,5.01,5.07,3.19
0.5,D,SI1,63.7,56,1436,5.05,5.09,3.23
0.5,F,VS2,63.8,55,1436,5.03,5.06,3.22
0.5,D,SI1,63.3,56,1436,5.07,5.1,3.22
0.5,F,VS2,63.3,58,1436,4.98,5.03,3.17
0.5,D,SI1,62.9,59,1436,4.94,5.01,3.13
0.5,F,VS2,63.2,58,1436,5,5.03,3.17
0.5,D,SI1,63.6,54,1436,5.02,5.08,3.21
0.5,F,VS2,63.6,57,1436,5.03,5.07,3.21
0.5,D,SI1,63.6,58,1436,5.05,5.08,3.22
0.51,E,VS2,63.1,59,1436,5.04,5.07,3.19
0.45,G,IF,59.6,61,1437,5,5.04,2.99
0.51,H,VS1,63.7,55,1438,5.07,5.1,3.24
0.63,I,VS2,56.1,65,1440,5.73,5.78,3.23
0.53,H,IF,61.2,65,1440,5.16,5.27,3.19
0.7,J,SI1,64.3,56,1442,5.62,5.57,3.6
0.51,G,VS2,63.9,56,1443,5.1,5.07,3.25
0.51,E,SI1,63.9,54,1443,5.09,5.05,3.24
0.51,E,SI1,63.9,56,1443,5.11,5.07,3.25
0.51,F,VS2,63.1,59,1444,5.04,5.1,3.2
0.5,F,VS2,62.8,61,1447,4.94,5,3.12
0.5,F,VS2,61.3,61,1447,5.05,5.1,3.11
0.47,E,VS1,58.3,61.2,1447,5.11,5.15,2.98
0.5,D,SI1,60.5,57,1447,5.1,5.14,3.1
0.25,E,IF,65.6,54,512,3.91,3.95,2.58
0.3,H,VS1,63.2,59,512,4.31,4.27,2.71
0.31,F,SI1,63.2,56,512,4.27,4.31,2.71
0.3,G,VS2,58.5,64,515,4.42,4.37,2.57
0.3,D,SI1,63.4,54,515,4.27,4.31,2.72
0.3,D,SI1,63.1,56,515,4.24,4.28,2.69
0.3,D,SI1,63.4,55,515,4.22,4.26,2.69
0.31,F,SI1,63.5,56,516,4.3,4.33,2.74
0.31,F,SI1,63.1,57,516,4.28,4.31,2.71
0.31,F,SI1,63.1,55,516,4.28,4.34,2.72
0.26,F,VVS2,60.4,61,517,4.13,4.18,2.51
0.32,H,SI2,63.8,56,517,4.38,4.36,2.79
0.28,G,VS2,61.8,61,394,4.2,4.21,2.6
0.3,J,VS1,63.4,57,394,4.23,4.26,2.69
0.3,F,SI2,63.3,55,394,4.29,4.33,2.73
0.3,G,SI2,63.7,54,394,4.23,4.25,2.7
0.3,G,SI2,63.3,57,394,4.25,4.28,2.7
0.3,I,SI1,63.5,57,394,4.24,4.26,2.7
0.3,I,SI1,63.8,57,394,4.19,4.27,2.7
0.3,J,VS1,63.4,55,394,4.25,4.3,2.71
0.72,J,SI1,60.1,64,1547,5.75,5.83,3.48
0.45,F,VVS1,63.8,58,1548,4.85,4.78,3.07
0.51,D,VS2,63.7,57,1549,5,5.05,3.2
0.54,D,SI1,63.2,55,1551,5.17,5.21,3.28
0.52,E,VS2,63.3,56,1554,5.08,5.12,3.23
0.51,E,VS2,59.2,62,1554,5.22,5.29,3.11
0.7,I,SI2,63.2,60,1556,5.55,5.62,3.53
0.53,E,VS2,63.5,59,1561,5.13,5.17,3.27
0.57,D,SI1,59.3,61,1561,5.34,5.38,3.18
0.54,F,VS2,60.6,61,1563,5.22,5.3,3.19
0.55,F,VS2,62.8,63,1563,5.13,5.19,3.24
0.58,D,SI2,56.7,60,1563,5.59,5.53,3.15
0.5,F,VS2,60.9,60.4,1565,5.13,5.2,3.14
0.5,G,VS1,61.9,61.5,1565,5.03,5.04,3.12
0.6,G,SI1,61.3,61.2,1565,5.4,5.45,3.33
0.51,F,VS2,63.2,56.5,1569,5.05,5.08,3.2
0.59,F,VS2,63.5,55,1573,5.31,5.36,3.39
0.51,F,VS2,63.7,56,1574,5.05,5.03,3.21
0.51,D,SI1,63.6,57,1574,5.08,5.05,3.22
0.52,G,VS1,63.9,56,1576,5.08,5.12,3.26
0.52,E,VS2,63.4,57,1576,5.12,5.16,3.26
0.31,H,SI1,64,54,521,4.31,4.29,2.75
0.33,I,VS1,63.2,57,521,4.37,4.4,2.77
0.3,D,VS2,63.6,54,521,4.26,4.32,2.73
0.33,I,VS1,63.1,56,521,4.38,4.4,2.77
0.67,J,VS1,64.2,55.6,1581,5.54,5.57,3.57
0.5,D,VS2,64,56,1589,5.02,5.04,3.22
0.51,G,VS1,63.4,57,1590,5.04,5.08,3.21
0.53,G,VS1,63.8,56,1591,5.17,5.11,3.28
0.52,F,VS1,58.6,63,1594,5.27,5.34,3.11
0.5,H,VVS1,63.3,57,1596,5.02,5.06,3.19
0.6,F,SI1,57.1,61,1599,5.68,5.57,3.21
0.54,E,SI1,61.5,56,1600,5.22,5.26,3.23
0.54,E,SI1,59.9,63,1601,5.25,5.3,3.16
0.58,G,VS2,58.4,59,1605,5.4,5.46,3.17
0.52,F,VS2,63.6,56,1605,5.12,5.07,3.24
0.52,D,SI1,63.9,58,1605,5.12,5.08,3.26
0.52,D,SI1,63.7,55,1605,5.12,5.09,3.25
0.53,E,VS2,63.7,55,1607,5.12,5.15,3.27
0.53,G,VS1,63.4,56,1607,5.1,5.15,3.25
0.53,E,VS2,64,55,1607,5.11,5.14,3.28
0.33,H,VS2,63.8,55,521,4.4,4.44,2.82
0.35,G,SI1,63.8,54,522,4.46,4.48,2.85
0.35,D,SI2,63.3,55,522,4.45,4.49,2.83
0.35,G,SI1,63.4,56,522,4.46,4.5,2.84
0.72,F,SI2,63.8,59,1609,5.64,5.58,3.58
0.73,I,SI2,63.7,57,1610,5.76,5.67,3.63
0.47,E,VVS1,65.2,56,1613,4.86,4.89,3.18
0.5,F,VS1,61.4,61,1613,5.03,5.04,3.09
0.5,F,VS1,61.5,61,1613,5.01,5.07,3.1
0.57,G,VS2,64.1,55,1613,5.28,5.27,3.38
0.5,F,VS2,62.9,54.9,1615,5.08,5.12,3.21
0.54,D,SI1,64.1,55,1619,5.15,5.11,3.29
0.55,F,VS2,58.2,58,1624,5.42,5.46,3.16
0.53,F,VS1,61.8,62.8,1624,5.13,5.16,3.18
0.51,E,SI1,64.3,54,1624,5.1,5.07,3.27
0.51,E,SI1,64.3,55,1624,5.12,5.05,3.27
0.52,E,VS2,64.3,56,1625,5.02,5.14,3.27
0.53,D,VS2,58.4,58,1625,5.31,5.38,3.12
0.5,F,VS2,57.7,61,1626,5.28,5.25,3.04
0.73,E,I1,56.9,60,1628,5.98,5.93,3.39
0.5,D,VS2,63.4,56,1635,5.05,5.1,3.22
0.5,D,VS2,63.3,54,1635,5.04,5.07,3.2
0.5,D,VS2,63.4,57,1635,5.04,5.09,3.21
0.5,D,VS2,63.7,56,1635,5.05,5.09,3.23
0.53,D,SI1,63.8,56,1636,5.16,5.12,3.28
0.31,I,SI1,63.8,55,523,4.34,4.31,2.76
0.54,E,VS2,63.1,58,1637,5.13,5.21,3.26
0.54,G,VS2,56.9,62,1637,5.42,5.4,3.08
0.54,G,VS1,59,62,1640,5.3,5.28,3.12
0.57,F,VS2,62.8,62,1642,5.22,5.25,3.29
0.59,F,VS2,64.9,57,1643,5.2,5.25,3.39
0.71,J,VS2,63.5,64,1644,5.65,5.6,3.57
0.54,D,VS2,60.9,60,1644,5.28,5.36,3.24
0.5,G,VS1,59.8,63,1645,5.12,5.15,3.07
0.64,F,SI1,57.9,64,1646,5.76,5.65,3.3
0.71,I,SI1,63.6,63,1651,5.61,5.64,3.58
0.71,I,SI1,60,64,1651,5.71,5.79,3.45
0.51,E,VS2,63.3,56,1656,5.08,5.12,3.23
0.5,D,VS1,60.9,62,1657,5.05,5.06,3.08
0.54,E,VS2,63.3,55,1660,5.2,5.26,3.31
0.52,E,VS2,61.5,61,1660,5.16,5.09,3.15
0.26,F,VVS1,64,57,524,4.03,4.06,2.59
0.32,E,SI1,63.5,56,524,4.34,4.38,2.77
0.32,E,SI1,63.1,54,524,4.37,4.41,2.77
0.32,E,SI1,63.1,56,524,4.34,4.37,2.75
0.32,E,SI1,63.4,56,524,4.31,4.34,2.74
0.51,E,VS2,63.6,54,1662,5.09,5.06,3.23
0.51,E,VS2,63.8,57,1662,5.07,5.05,3.23
0.51,E,VS2,63.8,55,1662,5.08,5.05,3.23
0.72,J,SI1,60.1,64,1663,5.83,5.75,3.48
0.67,D,SI2,64.7,55,1664,5.5,5.54,3.57
0.51,D,VS2,63.7,57,1665,5.05,5,3.2
0.5,G,VVS2,64.1,56,1666,5.02,5.06,3.23
0.51,D,VS2,63.5,56,1668,5.07,5.1,3.23
0.51,D,VS2,63.5,56,1668,5.04,5.1,3.22
0.51,D,VS2,63.1,58,1668,5.08,5.13,3.22
0.61,G,VS2,59.9,61,1668,5.48,5.6,3.32
0.52,E,VS2,58.3,61,1673,5.26,5.31,3.08
0.72,H,SI2,64.1,58,1674,5.65,5.68,3.63
0.7,I,SI2,63.5,56,1675,5.59,5.63,3.56
0.5,F,VVS2,64.5,62.3,1678,4.92,4.93,3.17
0.57,F,VS2,60,61,1680,5.36,5.43,3.24
0.55,F,VS1,59.5,62,1682,5.3,5.35,3.17
0.54,G,VS1,60.8,62,1685,5.22,5.24,3.18
0.53,F,VS1,64.2,56,1688,5.11,5.14,3.29
0.52,G,VS1,63.3,55,1689,5.09,5.12,3.23
0.5,G,VVS2,61.2,63.3,1690,5.06,5.08,3.1
0.47,E,VVS1,64,62,1690,4.9,4.97,3.16
0.5,E,VS1,60.3,62,1690,5.1,5.11,3.08
0.32,E,SI1,63.3,55,524,4.33,4.36,2.75
0.59,D,SI1,63.7,56,1694,5.32,5.35,3.4
0.55,E,VS2,59.8,61,1695,5.29,5.32,3.17
0.7,H,SI2,64.2,58,1697,5.56,5.6,3.58
0.7,J,SI2,61.6,57.2,1699,5.65,5.68,3.49
0.7,I,SI2,63.4,59,1699,5.66,5.57,3.56
0.52,D,VS2,63.4,56,1701,5.09,5.16,3.25
0.52,D,VS2,63.5,57,1701,5.08,5.13,3.24
0.5,D,VS1,64.2,55,1701,5.01,5.08,3.24
0.61,H,VS1,60.1,60.3,1706,5.47,5.5,3.29
0.67,I,VS2,60.7,61.4,1708,5.6,5.64,3.41
0.5,D,VS2,64,56,1708,5.04,5.02,3.22
0.5,H,VVS1,63.5,58,1710,4.98,5.03,3.18
0.52,F,VS1,61.2,62,1710,5.12,5.05,3.11
0.56,F,VS1,59.1,62,1712,5.36,5.42,3.19
0.56,F,VS1,63.2,61,1712,5.2,5.28,3.3
0.56,F,VS1,58.6,62,1712,5.3,5.45,3.16
0.5,E,VS1,61,61,1714,5.07,5.12,3.11
0.5,G,VVS2,63.8,56,1715,5.03,5.06,3.22
0.5,G,VVS2,63.9,58,1715,5,5.05,3.21
0.5,G,VVS2,63.4,57,1715,5.06,5.1,3.22
