carat,color,clarity,depth,table,price,x,y,z
0.42,F,IF,62.2,56,1389,4.85,4.8,3
0.54,I,VS1,61.5,58,1389,5.28,5.26,3.24
0.54,G,SI1,59,60,1389,5.4,5.35,3.17
0.5,F,VS2,61.4,60,1395,5.13,5.17,3.16
0.53,E,SI1,62.1,58,1395,5.11,5.19,3.2
0.5,H,VS1,60.3,58,1395,5.22,5.17,3.13
0.73,G,I1,62.5,58,1395,5.82,5.74,3.61
0.4,G,IF,59.8,58,1397,4.85,4.79,2.88
0.4,G,IF,60.8,58,1397,4.77,4.73,2.89
0.4,E,VVS1,61.2,61,1397,4.74,4.7,2.89
0.4,E,VVS1,61.4,59,1397,4.74,4.68,2.89
0.52,D,SI1,59.7,60,1399,5.26,5.19,3.12
0.38,D,VVS1,60.4,59,1400,4.7,4.71,2.84
0.42,G,IF,60.2,59,1400,4.8,4.87,2.91
0.38,D,VVS1,61.4,59,1400,4.63,4.66,2.85
0.42,G,IF,61.6,58,1400,4.76,4.79,2.94
0.3,J,VS1,62.6,60,506,4.28,4.22,2.66
0.3,I,SI1,61.6,59,506,4.34,4.29,2.66
0.3,I,SI1,61.4,58,506,4.33,4.3,2.65
0.3,I,SI1,60.5,62,506,4.37,4.33,2.63
0.3,I,SI1,60.9,59,506,4.36,4.34,2.65
0.3,G,SI2,62.3,59,506,4.29,4.25,2.66
0.3,G,SI2,62.5,59,506,4.31,4.27,2.68
0.3,G,SI2,58.1,61,506,4.47,4.41,2.58
0.3,F,SI2,62.2,58,506,4.33,4.22,2.66
0.3,F,SI2,61.7,62,506,4.27,4.25,2.63
0.61,F,SI2,60.9,58,1401,5.52,5.44,3.34
0.51,F,VS2,62.7,59,1402,5.04,5.07,3.17
0.51,F,VS2,60.7,59,1402,5.16,5.19,3.14
0.51,E,SI1,61.2,61,1402,5.16,5.13,3.15
0.51,E,SI1,62.9,57,1402,5.11,5.06,3.2
0.51,F,SI1,59.7,59,1406,5.2,5.15,3.09
0.51,F,SI1,59.4,60,1406,5.21,5.19,3.09
0.57,E,SI1,58.9,59,1406,5.41,5.35,3.17
0.51,D,SI2,59.5,61,1406,5.19,5.16,3.08
0.58,E,SI1,58.5,55,1407,5.52,5.39,3.19
0.5,F,SI1,62.5,59,1409,5.03,4.99,3.13
0.55,F,SI1,60.2,58,1410,5.31,5.35,3.21
0.5,E,SI1,59.3,59,1410,5.19,5.24,3.09
0.59,F,SI1,61.7,60,1412,5.37,5.39,3.32
0.53,H,VS2,61.4,52,1412,5.29,5.26,3.24
0.41,D,VVS1,62.2,58,1413,4.77,4.71,2.95
0.57,E,SI2,61.2,57,1414,5.35,5.31,3.26
0.57,H,VS2,60.1,61,1414,5.4,5.29,3.21
0.7,I,SI2,62.3,59,1415,5.64,5.59,3.5
0.62,J,VVS2,60.9,58,1415,5.5,5.56,3.37
0.5,I,VVS1,58.2,62,1415,5.25,5.19,3.04
0.55,G,SI1,61.3,59,1415,5.28,5.23,3.22
0.55,F,SI1,60.7,57,1415,5.3,5.27,3.21
0.5,E,SI1,62.3,58,1415,5.15,5.09,3.19
0.5,E,SI1,60.2,58,1415,5.18,5.15,3.11
0.5,E,SI1,60.7,61,1415,5.12,5.09,3.1
0.5,E,SI1,62,59,1415,5.1,5.06,3.15
0.5,E,SI1,63,58,1415,5.08,5.04,3.19
0.5,E,SI1,61.5,62,1415,5.09,5.06,3.12
0.5,G,VS2,61.5,57,1415,5.12,5.09,3.14
0.5,E,SI1,63,59,1415,5.01,4.99,3.15
0.5,G,VS2,60.2,60,1415,5.21,5.15,3.12
0.5,E,VS2,60.1,61,1420,5.2,5.15,3.11
0.5,E,VS2,58.1,61,1420,5.23,5.17,3.02
0.5,E,VS2,61.8,59,1420,5.07,5.02,3.12
0.51,F,SI1,61.3,59,1421,5.19,5.15,3.17
0.51,F,SI1,61.4,59,1421,5.13,5.13,3.16
0.51,F,SI1,60.7,58,1421,5.14,5.1,3.11
0.51,F,SI1,60.5,59,1421,5.18,5.13,3.12
0.54,G,VS2,62.7,58,1422,5.21,5.25,3.28
0.54,E,SI1,61.4,60,1422,5.21,5.25,3.21
0.43,F,VVS1,61.5,56,1422,4.9,4.86,3
0.43,F,VVS1,60.3,58,1422,4.91,4.88,2.95
0.6,E,SI2,62,59,1426,5.41,5.37,3.34
0.53,F,SI1,60.9,59,1428,5.21,5.23,3.18
0.6,D,SI2,61.3,61,1428,5.46,5.4,3.33
0.53,F,SI1,62,59,1428,5.23,5.16,3.22
0.53,H,VS2,59.4,59,1428,5.31,5.27,3.14
0.57,E,SI1,62.5,57,1429,5.28,5.22,3.28
0.41,E,VVS1,60.7,58,1431,4.86,4.8,2.93
0.41,E,VVS1,62.9,59,1431,4.76,4.72,2.98
0.41,E,VVS1,62.2,58,1431,4.77,4.75,2.96
0.5,D,VS2,62.2,60,1431,5.15,5.05,3.17
0.56,H,VS2,62.2,60,1432,5.28,5.23,3.27
0.34,D,SI2,59.2,59,507,4.54,4.58,2.7
0.34,G,SI1,59.7,59,507,4.5,4.54,2.7
0.34,D,SI2,60.8,60,507,4.49,4.53,2.74
0.34,D,SI2,60.6,60,507,4.48,4.53,2.73
0.46,F,VS1,60.5,58,1432,5.02,4.97,3.02
0.43,G,IF,60.9,59,1433,4.88,4.94,2.99
0.43,G,IF,61.1,58,1433,4.86,4.89,2.98
0.43,G,IF,61.4,59,1433,4.79,4.85,2.96
0.43,G,IF,61,58,1433,4.82,4.88,2.96
0.43,E,VVS1,59.5,58,1433,4.92,4.96,2.94
0.5,F,VS2,60.6,61,1433,5.13,5.1,3.1
0.5,F,VS2,60.6,59,1433,5.13,5.03,3.08
0.5,D,SI1,60.3,58,1433,5.12,5.1,3.08
0.6,H,SI1,62,56,1433,5.44,5.4,3.36
0.6,G,SI2,60.8,58,1433,5.49,5.44,3.32
0.53,G,VS2,59.9,60,1435,5.28,5.24,3.15
0.56,F,SI1,60.8,58,1436,5.31,5.34,3.24
0.5,D,SI1,62.4,60,1436,5.07,5.09,3.17
0.5,F,VS2,62.3,58,1436,5.02,5.06,3.14
0.5,F,VS2,62.7,59,1436,5.05,5.09,3.18
0.5,F,VS2,62.2,59,1436,5.06,5.1,3.16
0.5,F,VS2,60.9,58,1436,5.1,5.14,3.12
0.46,E,VS1,61.7,59,1437,4.96,4.93,3.05
0.46,E,VS1,61.9,58,1437,4.94,4.91,3.05
0.59,G,SI1,60.5,59,1437,5.44,5.41,3.28
0.51,G,VS2,61.2,60,1438,5.12,5.17,3.15
0.51,G,VS2,62.4,58,1438,5.11,5.12,3.19
0.61,I,VS2,61.8,56,1438,5.44,5.41,3.35
0.41,F,IF,62.6,58,1439,4.73,4.76,2.97
0.54,H,VS2,62.6,58,1439,5.19,5.16,3.24
0.54,G,SI1,61.6,58,1439,5.26,5.21,3.23
0.58,H,VS2,59.7,59,1439,5.42,5.33,3.21
0.56,G,SI1,58.8,59,1441,5.4,5.38,3.17
0.56,G,SI1,60.2,59,1441,5.36,5.34,3.22
0.51,H,VS1,62.5,58,1443,5.12,5.09,3.19
0.51,G,VS2,61.3,59,1443,5.17,5.11,3.15
0.51,G,VS2,62.6,57,1443,5.15,5.1,3.21
0.51,E,SI1,61,58,1443,5.13,5.1,3.12
0.51,E,SI1,61.8,58,1443,5.15,5.11,3.17
0.51,E,SI1,62.8,61,1443,5.07,5.06,3.18
0.51,E,SI1,58.8,58,1443,5.28,5.23,3.09
0.51,E,SI1,60.3,56,1443,5.27,5.17,3.15
0.49,D,SI1,61.3,57,1444,5.21,5.02,3.14
0.55,G,VS2,62.7,60,1445,5.27,5.19,3.28
0.52,G,VS2,60.9,58,1447,5.19,5.22,3.17
0.55,G,VS2,59.6,59,1448,5.32,5.36,3.18
0.6,D,SI2,62.3,59,1449,5.41,5.31,3.34
0.52,F,VS2,60.2,59,1451,5.19,5.21,3.13
0.27,G,VS2,62.4,59,509,4.13,4.11,2.57
0.35,I,SI2,60.9,58,512,4.56,4.53,2.77
0.23,E,VS2,62.4,60,513,3.92,3.9,2.44
0.23,E,VS1,61.8,60,513,3.95,3.91,2.43
0.38,J,SI1,61.3,59,513,4.62,4.68,2.85
0.3,D,SI1,62.1,59,515,4.29,4.31,2.67
0.31,F,SI1,62.7,58,516,4.31,4.33,2.71
0.31,F,SI1,60.5,60,516,4.37,4.39,2.65
0.32,H,SI2,61.8,55,517,4.42,4.35,2.71
0.29,F,SI1,62.4,58,518,4.26,4.24,2.65
0.36,E,SI2,61.5,61,518,4.63,4.57,2.83
0.31,F,I1,62.9,59,394,4.33,4.29,2.71
0.21,E,SI2,61.9,56,394,3.84,3.82,2.37
0.3,J,VS1,62.6,58,394,4.28,4.31,2.69
0.3,I,SI1,60.9,59,394,4.34,4.36,2.65
0.3,J,VS1,62.6,60,394,4.22,4.28,2.66
0.3,F,SI2,61.3,58,394,4.28,4.33,2.64
0.51,G,VS2,61.2,60,1546,5.17,5.12,3.15
0.51,G,VS2,62.4,57,1546,5.11,5.09,3.18
0.51,G,VS2,62.7,58,1546,5.12,5.09,3.2
0.51,G,VS2,62.2,57,1546,5.15,5.1,3.19
0.51,G,VS2,62.9,58,1546,5.11,5.06,3.2
0.51,G,VS2,62.3,59,1546,5.1,5.07,3.17
0.51,E,SI1,61.3,54,1546,5.18,5.13,3.16
0.51,E,SI1,60.8,57,1546,5.24,5.19,3.17
0.51,E,SI1,62.5,57,1546,5.09,5.06,3.17
0.51,E,SI1,62.3,58,1546,5.12,5.05,3.17
0.51,G,VS2,62.4,58,1546,5.12,5.11,3.19
0.61,F,SI1,62.4,59,1547,5.37,5.33,3.34
0.45,D,VVS2,59.8,59,1548,5.01,4.85,2.96
0.59,E,SI1,58.7,57,1550,5.53,5.47,3.23
0.54,D,SI1,60,58,1551,5.26,5.3,3.17
0.55,E,SI1,61.2,59,1551,5.25,5.28,3.22
0.56,E,VS2,61.1,59,1552,5.27,5.34,3.24
0.62,G,SI1,62.6,60,1552,5.42,5.38,3.38
0.54,E,VS2,59.6,59,1555,5.32,5.26,3.16
0.54,F,SI1,60.4,58,1555,5.29,5.2,3.17
0.55,G,VS2,60.3,62,1556,5.33,5.29,3.2
0.5,I,VVS1,62.8,61,1556,5.05,4.98,3.15
0.55,G,VS2,59.6,59,1556,5.36,5.32,3.18
0.53,F,VS1,61.5,61,1558,5.17,5.11,3.16
0.5,E,VS2,62.7,59,1559,5.02,5.06,3.16
0.5,E,VS2,62,58,1559,5.07,5.09,3.15
0.5,G,VS1,60,59,1559,5.12,5.18,3.09
0.5,E,VS2,62.6,58,1559,5.07,5.12,3.19
0.5,E,VS2,62.1,62,1559,5.1,5.08,3.16
0.59,F,SI1,62.4,59,1561,5.37,5.33,3.34
0.5,E,SI1,61,61,1562,5.11,5.09,3.11
0.53,D,SI1,61.4,58,1566,5.19,5.23,3.2
0.51,E,VS2,61.5,60,1567,5.12,5.09,3.14
0.51,E,VS2,61.6,58,1567,5.18,5.15,3.18
0.71,H,SI2,61.7,59,1567,5.76,5.72,3.54
0.51,D,SI1,60.1,60,1569,5.15,5.17,3.1
0.51,D,SI1,60.3,59,1569,5.2,5.22,3.14
0.51,F,VS2,62.1,58,1569,5.09,5.12,3.17
0.51,D,SI1,60.1,60,1569,5.14,5.18,3.1
0.51,D,SI1,61.6,58,1569,5.12,5.14,3.16
0.57,F,SI1,61.8,57,1571,5.34,5.31,3.29
0.57,F,SI1,60.7,58,1571,5.36,5.32,3.24
0.57,F,SI1,59.5,58,1571,5.43,5.36,3.21
0.57,F,SI1,62.7,59,1571,5.3,5.26,3.31
0.57,G,VS2,61.1,59,1571,5.39,5.32,3.27
0.59,H,VS2,60.7,56,1572,5.46,5.41,3.3
0.59,D,SI2,61.2,60,1572,5.42,5.37,3.3
0.62,G,SI1,59.9,58,1572,5.56,5.49,3.31
0.51,D,SI1,62.7,59,1574,5.08,5.06,3.18
0.51,F,VS2,62.4,58,1574,5.13,5.1,3.19
0.51,F,VS2,62.3,60,1574,5.1,5.07,3.17
0.51,F,VS2,63,55,1574,5.1,5.06,3.2
0.51,D,SI1,62.3,61,1574,5.11,5.07,3.17
0.51,D,SI1,63,59,1574,5.11,5.05,3.2
0.51,F,VS2,60.1,59,1574,5.2,5.18,3.12
0.51,D,SI1,59.9,61,1574,5.18,5.14,3.09
0.52,E,VS2,62.5,60,1576,5.1,5.14,3.2
0.52,E,VS2,61.6,59,1576,5.14,5.16,3.17
0.49,E,VS1,58.1,62,1577,5.2,5.13,3
0.52,H,VS1,61.4,57,1577,5.27,5.16,3.2
0.52,H,VS1,59.2,60,1577,5.27,5.23,3.11
0.52,G,VS2,62.1,58,1577,5.18,5.15,3.21
0.52,G,VS2,62.4,56,1577,5.19,5.16,3.23
0.52,G,VS2,62,58,1577,5.2,5.16,3.21
0.52,G,VS2,61,60,1577,5.19,5.13,3.15
0.52,G,VS2,61.7,58,1577,5.16,5.14,3.18
0.52,E,SI1,59.8,61,1577,5.2,5.17,3.1
0.52,E,SI1,62.3,59,1577,5.16,5.08,3.19
0.6,E,SI1,63,60,1577,5.44,5.39,3.41
0.53,E,VS2,61.4,58,1579,5.24,5.19,3.2
0.62,E,SI2,61.1,59,1579,5.53,5.5,3.37
0.62,E,SI2,61.1,59,1579,5.51,5.46,3.35
0.72,J,SI1,60.9,57,1579,5.84,5.78,3.54
0.33,H,SI2,61.2,57,520,4.49,4.43,2.73
0.3,D,SI1,62.5,59,520,4.26,4.22,2.65
0.31,I,VS2,59.3,59,521,4.42,4.38,2.61
0.33,H,VS2,61.7,59,521,4.39,4.42,2.72
0.33,I,VS1,61.1,59,521,4.44,4.47,2.72
0.33,H,VS2,62.4,58,521,4.39,4.42,2.75
0.33,I,VS1,59.5,60,521,4.5,4.54,2.69
0.33,I,VS1,62.7,58,521,4.4,4.43,2.77
0.33,I,VS1,61.6,60,521,4.42,4.45,2.73
0.33,H,VS2,61.3,60,521,4.44,4.47,2.73
0.33,H,VS2,62.3,58,521,4.38,4.41,2.74
0.72,J,SI1,60.4,61,1579,5.87,5.82,3.53
0.55,F,VS2,62.2,58,1580,5.22,5.26,3.26
0.55,D,SI1,62.7,59,1580,5.22,5.25,3.28
0.4,E,IF,61.3,58,1580,4.77,4.73,2.91
0.5,E,VS2,60.7,59,1581,5.11,5.13,3.11
0.5,E,VS2,60.5,60,1581,5.09,5.13,3.09
0.41,D,VVS1,61.6,58,1582,4.78,4.74,2.93
0.41,D,VVS1,62.3,53,1582,4.78,4.75,2.97
0.5,E,VS2,61,59,1583,5.13,5.07,3.11
0.5,G,VS1,62.5,60,1583,5.13,5.08,3.19
0.5,E,VS2,63,58,1583,5.07,5.02,3.18
0.5,G,VS1,60.9,59,1583,5.14,5.11,3.12
0.43,D,VVS1,59.6,58,1584,4.89,4.94,2.93
0.56,H,VS1,60.1,58,1585,5.4,5.35,3.23
0.58,F,VS2,62.2,55,1586,5.4,5.31,3.33
0.75,J,SI2,62.9,56,1588,5.76,5.72,3.61
0.5,D,SI1,63,60,1588,5.06,5.03,3.18
0.61,H,SI1,61.2,58,1588,5.45,5.43,3.33
0.72,G,SI2,60.6,61,1588,5.83,5.75,3.51
0.51,E,VS2,62.5,60,1590,5.08,5.1,3.18
0.59,D,SI2,62.6,61,1590,5.33,5.27,3.32
0.57,E,SI1,62.2,55,1590,5.36,5.31,3.32
0.59,H,VS2,60.2,60,1590,5.45,5.42,3.27
0.51,G,VS1,61,58,1591,5.2,5.16,3.16
0.55,I,VVS1,61.3,59,1593,5.27,5.3,3.24
0.5,D,SI1,62.8,57,1593,5.08,5.05,3.18
0.5,E,SI1,59.9,58,1593,5.18,5.17,3.1
0.51,E,SI1,61.5,58,1593,5.14,5.11,3.15
0.54,D,SI1,62.3,60,1595,5.18,5.22,3.24
0.56,D,SI1,60.2,60,1595,5.38,5.33,3.22
0.62,F,SI1,61.7,59,1595,5.51,5.48,3.39
0.51,D,VS2,60.9,58,1597,5.14,5.18,3.14
0.7,F,SI2,61.6,60,1597,5.78,5.68,3.53
0.9,H,I1,58.8,62,1599,6.32,6.26,3.7
0.52,D,SI1,61.4,58,1600,5.16,5.19,3.18
0.52,F,VS2,62.1,59,1600,5.12,5.15,3.19
0.54,H,VS1,62.6,59,1600,5.19,5.22,3.26
0.52,F,VS2,62.2,58,1600,5.12,5.17,3.2
0.51,D,SI1,62,59,1602,5.15,5.11,3.18
0.56,D,SI1,61,60,1605,5.28,5.25,3.21
0.52,F,VS2,62.5,58,1605,5.17,5.13,3.22
0.52,F,VS2,61.4,62,1605,5.19,5.16,3.18
0.52,F,VS2,61.8,59,1605,5.15,5.11,3.17
0.52,D,SI1,62.7,58,1605,5.2,5.16,3.25
0.52,D,SI1,60.9,61,1605,5.15,5.13,3.13
0.52,E,SI1,61.6,58,1605,5.17,5.12,3.17
0.57,J,VS1,62.2,58,1606,5.34,5.3,3.31
0.57,J,VS1,60.6,59,1606,5.37,5.36,3.25
0.53,H,VS1,60.5,57,1607,5.34,5.27,3.21
0.53,I,VVS1,63,56,1607,5.19,5.13,3.25
0.53,H,VS1,62.3,58,1607,5.17,5.13,3.21
0.53,G,VS2,61.2,57,1607,5.26,5.19,3.2
0.53,G,VS2,62.4,59,1607,5.16,5.13,3.21
0.53,G,VS2,62.5,56,1607,5.19,5.18,3.24
0.53,G,VS2,62,58,1607,5.21,5.18,3.22
0.53,G,VS2,62.6,58,1607,5.18,5.11,3.22
0.53,E,SI1,61.9,56,1607,5.22,5.19,3.22
0.53,E,SI1,60,60,1607,5.27,5.24,3.21
0.53,G,VS2,60.7,59,1607,5.24,5.18,3.16
0.57,G,VS2,59.7,59,1608,5.37,5.41,3.22
0.57,E,SI1,61.4,58,1608,5.28,5.34,3.26
0.57,I,VVS1,62.1,58,1608,5.25,5.32,3.28
0.33,H,VS2,60.4,60,521,4.48,4.52,2.72
0.35,G,SI1,60.3,60,522,4.57,4.59,2.76
0.35,D,SI2,60.8,58,522,4.51,4.57,2.76
0.35,D,SI2,62.3,58,522,4.48,4.54,2.81
0.71,J,SI2,60.7,59,1609,5.75,5.71,3.48
0.5,D,SI1,62.3,58,1610,5.08,5.07,3.16
0.5,D,SI1,61.1,59,1610,5.08,5.04,3.09
0.5,D,SI1,62.8,58,1610,5.06,5.03,3.17
0.73,G,SI2,61.2,56,1610,5.76,5.67,3.5
0.65,G,SI1,61.9,58,1612,5.54,5.51,3.42
0.57,H,VS1,61.7,58,1613,5.33,5.3,3.28
0.57,E,SI1,59.4,58,1613,5.42,5.38,3.21
0.61,D,SI1,61.6,58,1614,5.37,5.34,3.3
0.51,E,VS2,60.6,60,1614,5.2,5.19,3.15
0.5,D,VS2,61.3,59,1614,5.09,5.04,3.11
0.61,I,VS1,60,61,1614,5.53,5.5,3.31
0.55,F,SI1,61.9,59,1617,5.29,5.24,3.26
0.52,I,VVS1,63,58,1619,5.12,5.1,3.22
0.51,F,VS2,61.4,58,1619,5.13,5.09,3.14
0.51,D,SI1,62.2,58,1619,5.13,5.06,3.17
0.52,D,VS2,60.9,58,1619,5.22,5.16,3.16
0.7,H,I1,60,59,1621,5.8,5.77,3.47
0.56,I,VVS1,60.6,59,1622,5.29,5.33,3.22
0.52,E,VS2,60.6,58,1622,5.23,5.2,3.16
0.52,G,VS1,59.1,60,1622,5.24,5.19,3.08
0.5,E,VS2,61.3,60,1624,5.07,5.11,3.12
0.5,E,VS2,61.4,58,1624,5.07,5.12,3.13
0.5,E,VS2,61.8,58,1624,5.07,5.09,3.14
0.5,G,VS1,59.8,58,1624,5.15,5.19,3.09
0.5,E,VS2,62.3,60,1624,5.05,5.09,3.16
0.5,G,VS1,62.2,59,1624,5.04,5.09,3.15
0.5,G,VS1,60.7,60,1624,5.09,5.12,3.1
0.5,G,VS1,59.9,59,1624,5.12,5.16,3.08
0.5,G,VS1,62.5,58,1624,5.07,5.11,3.18
0.5,G,VS1,59.7,60,1624,5.11,5.14,3.06
0.5,G,VS1,62.5,60,1624,5.06,5.08,3.17
0.51,E,SI1,61.7,59,1624,5.12,5.09,3.15
0.51,E,SI1,61.3,59,1624,5.15,5.13,3.15
0.52,E,SI1,61.8,60,1624,5.18,5.15,3.19
0.6,E,SI1,60.8,58,1625,5.46,5.5,3.33
0.51,F,VS1,60.7,59,1627,5.11,5.13,3.11
0.54,D,VS2,61.6,56,1627,5.24,5.18,3.21
0.5,E,VS2,62.9,60,1629,5.04,5.01,3.16
0.5,G,VS1,58.9,59,1629,5.21,5.15,3.05
0.5,G,VS1,61.1,60,1629,5.1,5.05,3.1
0.5,G,VS1,60.7,62,1629,5.1,5.08,3.09
0.5,G,VS1,60.3,60,1629,5.1,5.08,3.07
0.5,E,VS2,61.3,56,1629,5.16,5.11,3.15
0.5,E,VS2,61.8,59,1629,5.12,5.08,3.15
0.5,E,VS2,61.4,58,1629,5.1,5.07,3.12
0.5,E,VS2,62.4,62,1629,5.07,5.03,3.15
0.5,E,VS2,62.6,60,1629,5.03,5,3.14
0.76,G,I1,63,55,1629,5.83,5.74,3.65
0.5,G,VS1,60.8,60,1629,5.16,5.14,3.13
0.55,E,SI1,62.4,57.6,1630,5.23,5.28,3.27
0.53,D,SI1,60,58,1631,5.24,5.29,3.16
0.53,D,SI1,61,58,1631,5.18,5.22,3.17
0.53,F,VS2,61.4,60,1631,5.18,5.21,3.19
0.62,F,SI1,61.3,60,1633,5.48,5.45,3.35
0.58,F,SI1,61,57,1634,5.41,5.34,3.28
0.58,F,SI1,62.2,61,1634,5.33,5.25,3.29
0.58,I,VVS1,62.6,59,1636,5.27,5.31,3.31
0.53,F,VS2,62.1,58,1636,5.21,5.16,3.22
0.69,I,SI1,62,59,1636,5.66,5.63,3.5
0.7,G,SI2,58.9,59,1636,5.73,5.7,3.37
0.31,I,SI1,61.3,58,523,4.37,4.34,2.67
0.31,G,SI2,61.8,59,523,4.34,4.3,2.67
0.31,G,SI2,63,57,523,4.35,4.32,2.73
0.31,G,SI2,62.3,57,523,4.37,4.33,2.71
0.31,G,SI2,60.3,59,523,4.37,4.35,2.63
0.31,G,SI2,61.3,58,523,4.4,4.37,2.69
0.31,J,VS1,61.8,59,523,4.33,4.31,2.67
0.31,J,VS1,60.7,60,523,4.39,4.34,2.65
0.31,I,SI1,60.7,60,523,4.37,4.33,2.64
0.31,I,SI1,61.5,59,523,4.37,4.35,2.68
0.31,I,SI1,61.4,61,523,4.39,4.34,2.68
0.31,I,SI1,62.3,59,523,4.32,4.29,2.68
0.54,G,VS1,61.1,60,1637,5.23,5.28,3.21
0.54,H,VS1,61.3,58,1637,5.25,5.22,3.21
0.54,G,VS2,62,58,1637,5.21,5.18,3.22
0.54,H,VS1,61.9,56,1637,5.29,5.24,3.26
0.54,I,VVS1,60.8,61,1637,5.28,5.22,3.19
0.54,H,VS1,62.4,55,1637,5.25,5.2,3.26
0.54,H,VS1,60.8,61,1637,5.29,5.23,3.2
0.54,G,VS2,60,59,1637,5.42,5.22,3.19
0.54,G,VS2,62.7,58,1637,5.19,5.15,3.24
0.54,G,VS2,61,60,1637,5.24,5.18,3.18
0.54,E,SI1,62.2,58,1637,5.26,5.23,3.26
0.54,G,VS2,58.7,62,1637,5.36,5.34,3.14
0.54,E,SI1,61.6,61,1637,5.23,5.2,3.21
0.47,E,VS1,61.8,58,1640,5.03,4.97,3.09
0.65,E,SI2,61.4,59,1640,5.57,5.52,3.41
0.58,E,SI1,62.7,58,1641,5.33,5.32,3.34
0.58,E,SI1,60.7,61,1641,5.47,5.27,3.28
0.59,E,VS2,59.1,61,1641,5.61,5.53,3.29
0.51,D,SI1,61.9,60,1642,5.15,5.12,3.18
0.57,E,VS2,62.5,55,1645,5.33,5.27,3.31
0.55,G,VS2,61.5,61,1645,5.27,5.23,3.23
0.52,E,VS2,60.9,58,1646,5.2,5.18,3.16
0.56,F,SI1,61,58,1646,5.36,5.33,3.26
0.6,G,SI1,61.9,61,1646,5.38,5.34,3.32
0.6,G,SI1,61.8,60,1646,5.38,5.37,3.32
0.54,F,VS1,61.8,59,1649,5.16,5.23,3.21
0.54,D,SI1,62.6,57,1650,5.21,5.12,3.23
0.7,G,I1,61.9,58,1650,5.74,5.69,3.54
0.52,F,VS2,60,57,1651,5.24,5.22,3.14
0.52,F,VS2,58.5,60,1651,5.29,5.24,3.08
0.52,D,SI1,61.5,55,1651,5.21,5.19,3.2
0.56,H,VS1,59.8,62,1653,5.36,5.31,3.19
0.56,E,SI1,62.5,59,1653,5.24,5.2,3.26
0.56,F,VS2,59.6,58,1654,5.34,5.36,3.19
0.5,F,VS2,60.7,58,1654,5.16,5.12,3.12
0.5,F,VS2,61.1,60,1654,5.12,5.1,3.12
0.5,F,VS2,61.3,60,1654,5.13,5.08,3.13
0.5,F,VS2,61.9,56,1654,5.13,5.08,3.16
0.5,F,VS2,62.4,60,1654,5.08,5.05,3.16
0.5,F,VS2,61.7,59,1654,5.09,5.05,3.13
0.5,F,VS2,61.8,58,1654,5.1,5.06,3.14
0.5,F,VS2,61.8,58,1654,5.1,5.07,3.14
0.5,F,VS2,62.1,58,1654,5.1,5.01,3.14
0.5,F,VS2,62.8,61,1654,5.07,5.03,3.17
0.5,D,SI1,62.2,59,1654,5.13,5.1,3.18
0.5,D,SI1,61.2,60,1654,5.14,5.09,3.13
0.5,D,SI1,62.2,57,1654,5.11,5.08,3.17
0.5,D,SI1,60.7,61,1654,5.12,5.09,3.1
0.5,D,SI1,62.1,58,1654,5.1,5.07,3.16
0.5,D,SI1,62.3,58,1654,5.07,5.04,3.15
0.5,D,SI1,62.6,56,1654,5.05,5.04,3.16
0.53,E,SI1,62.2,56,1654,5.22,5.16,3.23
0.73,J,VS2,62.8,58,1654,5.77,5.71,3.6
0.5,E,VS2,58.6,60,1654,5.21,5.16,3.04
0.5,E,VS2,60.6,59,1654,5.17,5.06,3.1
0.51,G,VS1,62.1,60,1656,5.1,5.11,3.17
0.51,G,VS1,62.3,59,1656,5.06,5.12,3.17
0.51,G,VS1,62.5,58,1656,5.09,5.11,3.19
0.51,E,VS2,61.7,58,1656,5.12,5.15,3.17
0.51,E,VS2,60.3,59,1656,5.2,5.22,3.14
0.51,E,VS2,61.9,59,1656,5.06,5.11,3.15
0.51,E,VS2,61,60,1656,5.12,5.17,3.14
0.51,G,VS1,61.1,58,1656,5.12,5.19,3.15
0.51,G,VS1,62.3,58,1656,5.08,5.13,3.18
0.51,E,VS2,62.5,59,1656,5.06,5.11,3.18
0.51,E,VS2,61.3,58,1656,5.13,5.15,3.15
0.7,J,VS1,62,58,1657,5.68,5.74,3.54
0.43,D,VVS1,59.6,58,1659,4.94,4.89,2.93
0.54,D,SI1,60.4,60,1662,5.22,5.24,3.16
0.54,F,VS2,61.8,58,1662,5.22,5.29,3.25
0.54,H,VVS2,60.6,60,1662,5.29,5.31,3.21
0.51,G,VS1,62.1,58,1662,5.12,5.09,3.17
0.51,G,VS1,62.2,58,1662,5.11,5.09,3.17
0.51,E,VS2,59.3,58,1662,5.23,5.2,3.09
0.51,E,VS2,59.2,61,1662,5.17,5.16,3.06
0.51,E,VS2,60.6,58,1662,5.15,5.12,3.11
0.31,F,SI2,63,58,523,4.36,4.34,2.74
0.3,F,VS2,61.8,60,524,4.27,4.3,2.65
0.32,H,VS1,61.6,59,524,4.37,4.39,2.7
0.32,E,SI1,61.2,58,524,4.37,4.42,2.69
0.51,E,VS2,62.5,59,1662,5.09,5.08,3.18
0.51,E,VS2,59.2,58,1662,5.27,5.23,3.11
0.7,F,SI2,59.5,61,1662,5.78,5.68,3.41
0.59,E,SI1,61.8,60,1664,5.33,5.39,3.31
0.55,E,VS2,59.1,62,1664,5.37,5.32,3.16
0.55,E,VS2,59.1,60,1664,5.35,5.31,3.15
0.7,J,SI1,61.6,58,1666,5.66,5.73,3.51
